site;date;observer;dive;replicate;species;sex;maturity;size_type;abundance;size_observed
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;1;Paranthias colonus;;;size;5;20
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;2;Chromis atrilobata;;;size;50;10
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;2;Chromis atrilobata;;;size;10;5
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;2;Balistes polylepis;;;size;1;25
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;2;Balistes polylepis;;;size;1;20
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;3;Chromis atrilobata;;;size;30;10
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;3;Abudefduf troscheli;;;size;3;15
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;3;Paranthias colonus;;;size;8;15
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;3;Balistes polylepis;;;size;3;20
El Arroyo (ISPN);28/09/2011;Torres, Jose Cruz;2;3;Balistes polylepis;;;size;1;25
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;1;1;Paranthias colonus;;;size;11;15
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;1;2;Holacanthus passer;;;size;1;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;1;2;Paranthias colonus;;;size;20;15
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;1;3;Haemulon maculicauda;;;size;2;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Stegastes rectifraenum;;;size;19;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Holacanthus passer;;;size;5;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Holacanthus passer;;;size;7;15
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Bodianus diplotaenia;;;size;5;15
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Chromis atrilobata;;;size;51;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Haemulon sexfasciatum;;;size;6;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Haemulon sexfasciatum;;;size;1;25
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Halichoeres dispilus;;;size;11;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Thalassoma lucasanum;;;size;1;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Paranthias colonus;;;size;6;15
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Paranthias colonus;;;size;3;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Scorpaena mystes;;;size;1;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Abudefduf troscheli;;;size;5;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;1;Epinephelus labriformis;;;size;3;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Stegastes rectifraenum;;;size;6;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Bodianus diplotaenia;;;size;5;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Chromis atrilobata;;;size;25;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Haemulon sexfasciatum;;;size;1;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Halichoeres dispilus;;;size;13;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Abudefduf troscheli;;;size;9;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Diodon holocanthus;;;size;1;25
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Serranus psittacinus;;;size;3;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Paranthias colonus;;;size;3;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;2;Balistes polylepis;;;size;1;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Stegastes rectifraenum;;;size;11;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Holacanthus passer;;;size;3;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Bodianus diplotaenia;;;size;2;15
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Chromis atrilobata;;;size;20;5
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Haemulon maculicauda;;;size;3;15
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Halichoeres dispilus;;;size;11;8
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Thalassoma lucasanum;;;size;3;6
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Thalassoma lucasanum;;;size;2;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Paranthias colonus;;;size;11;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Abudefduf troscheli;;;size;8;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Alphestes immaculatus;;;size;1;20
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Johnrandalia nigrirostris;;;size;1;10
El Arroyo (ISPN);28/09/2011;Pelayo Camacho, Flaviano;2;3;Gymnothorax castaneus;;;size;1;40
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Pharia pyramidata;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Echineaster tenuispina;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Tripneustes depressus;;;abundance;5;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Pinctada mazatlanica;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Chama spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Echineaster tenuispina;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Pinctada mazatlanica;;;abundance;4;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Phataria unifascialis;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Tripneustes depressus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Diadema mexicanum;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Pinctada mazatlanica;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;1;Chama spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Phataria unifascialis;;;abundance;6;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Gorgoniidae spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Eucidaris thouarsii;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Tripneustes depressus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Pinctada mazatlanica;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Eucidaris thouarsii;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Eucidaris thouarsii;;;abundance;10;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Tripneustes depressus;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;2;Diadema mexicanum;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Pentaceraster cumingi;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Heliaster kubiniji;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Gorgoniidae spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Toxopneustes roseus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Chama spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Pentaceraster cumingi;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Pinctada mazatlanica;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Chama spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Pentaceraster cumingi;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;3;Chama spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Pentaceraster cumingi;;;abundance;4;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Panulirus inflatus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Chama spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Pentaceraster cumingi;;;abundance;6;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Antipathes galapagensis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Panulirus inflatus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Pharia pyramidata;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Gorgoniidae spp;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;1;4;Pinctada mazatlanica;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Tripneustes depressus;;;abundance;4;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Pinctada mazatlanica;;;abundance;5;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Pharia pyramidata;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Phataria unifascialis;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Gorgoniidae spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Pinctada mazatlanica;;;abundance;5;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Chama spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Mithrodia bradleyi;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;1;Pharia pyramidata;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Tripneustes depressus;;;abundance;15;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Chama spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Pinctada mazatlanica;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Chama spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Tripneustes depressus;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Phyllonotus erythrostomus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;2;Pinctada mazatlanica;;;abundance;6;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Pentaceraster cumingi;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Panulirus inflatus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Chama spp;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Phataria unifascialis;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Gorgoniidae spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Isostichopus fuscus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Panulirus inflatus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Pinna rugosa;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Chama spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Pentaceraster cumingi;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Holothuroidea spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;3;Panulirus inflatus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;4;Pentaceraster cumingi;;;abundance;12;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;4;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;4;Pentaceraster cumingi;;;abundance;16;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;4;Pentaceraster cumingi;;;abundance;47;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;4;Antipathes galapagensis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Garcia, Juan Gabriel;2;4;Chama spp;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Pentaceraster cumingi;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Gorgoniidae spp;;;abundance;5;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Chama spp;;;abundance;5;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Pentaceraster cumingi;;;abundance;7;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Gorgoniidae spp;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Tripneustes depressus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Chama spp;;;abundance;5;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Pentaceraster cumingi;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Holothuroidea spp;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Chama spp;;;abundance;7;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Phataria unifascialis;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Gorgoniidae spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Pinctada mazatlanica;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Chama spp;;;abundance;5;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Phataria unifascialis;;;abundance;4;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Gorgoniidae spp;;;abundance;3;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Antipathes galapagensis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Muricanthus princeps;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Chama spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Gorgoniidae spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Muricanthus princeps;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Chama spp;;;abundance;16;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Heliaster kubiniji;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Tripneustes depressus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Chama spp;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Antipathes galapagensis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Pentaceraster cumingi;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;1;Antipathes galapagensis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Pentaceraster cumingi;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Gorgoniidae spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Pinctada mazatlanica;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Chama spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Phataria unifascialis;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Gorgoniidae spp;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Eucidaris thouarsii;;;abundance;6;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Pinctada mazatlanica;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Chama spp;;;abundance;5;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Pentaceraster cumingi;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Phataria unifascialis;;;abundance;2;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Panulirus inflatus;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Pinctada mazatlanica;;;abundance;1;
El Arroyo (ISPN);28/09/2011;Torres, Daniel;1;2;Chama spp;;;abundance;3;
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Paranthias colonus;;;size;14;25
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Paranthias colonus;;;size;10;20
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Stegastes rectifraenum;;;size;2;5
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Stegastes rectifraenum;;;size;4;10
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Holacanthus passer;;;size;3;20
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Holacanthus passer;;;size;2;15
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Bodianus diplotaenia;;;size;4;20
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Chromis atrilobata;;;size;50;5
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Haemulon maculicauda;;;size;4;25
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Halichoeres dispilus;;;size;2;5
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Thalassoma lucasanum;;;size;3;5
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Abudefduf troscheli;;;size;4;20
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Haemulon sexfasciatum;;;size;6;35
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Serranus psittacinus;;;size;1;5
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Cephalopholis panamensis;;;size;3;30
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Epinephelus labriformis;;;size;1;30
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Girella simplicidens;;;size;1;30
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Lutjanus argentiventris;;;size;3;25
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Paranthias colonus;;;size;28;25
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Stegastes rectifraenum;;;size;8;5
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Stegastes rectifraenum;;;size;2;10
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Holacanthus passer;;;size;12;25
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Bodianus diplotaenia;;;size;2;20
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Bodianus diplotaenia;female;;size;1;30
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Chromis atrilobata;;;size;40;5
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Halichoeres dispilus;;;size;7;5
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Thalassoma lucasanum;;;size;2;5
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Thalassoma lucasanum;male;;size;1;10
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Abudefduf troscheli;;;size;3;15
Tres Rayas;29/09/2011;Torres, Daniel;1;2;Haemulon sexfasciatum;;;size;2;30
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Paranthias colonus;;;size;35;25
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Stegastes rectifraenum;;;size;9;5
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Stegastes rectifraenum;;;size;5;10
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Holacanthus passer;;;size;25;25
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Holacanthus passer;;;size;2;30
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Chromis atrilobata;;;size;38;5
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Halichoeres dispilus;;;size;10;5
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Thalassoma lucasanum;male;;size;5;5
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Thalassoma lucasanum;;;size;2;10
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Abudefduf troscheli;;;size;10;25
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Balistes polylepis;;;size;4;25
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Balistes polylepis;;;size;4;30
Tres Rayas;29/09/2011;Torres, Daniel;1;3;Serranus psittacinus;;;size;4;5
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Paranthias colonus;;;size;16;25
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Stegastes rectifraenum;;;size;7;5
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Holacanthus passer;;;size;4;20
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Bodianus diplotaenia;;;size;6;10
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Chromis atrilobata;;;size;80;5
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Halichoeres dispilus;;;size;13;5
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Thalassoma lucasanum;;;size;10;5
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Serranus psittacinus;;;size;6;5
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Serranus psittacinus;;;size;2;10
Tres Rayas;29/09/2011;Torres, Daniel;2;1;Halichoeres dispilus;;;size;2;5
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Paranthias colonus;;;size;2;25
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Paranthias colonus;;;size;5;20
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Stegastes rectifraenum;;;size;7;5
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Holacanthus passer;;;size;5;20
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Bodianus diplotaenia;;;size;2;30
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Bodianus diplotaenia;;;size;3;10
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Haemulon maculicauda;;;size;10;25
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Halichoeres dispilus;;;size;10;5
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Serranus psittacinus;;;size;1;25
Tres Rayas;29/09/2011;Torres, Daniel;2;2;Serranus psittacinus;;;size;5;5
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Paranthias colonus;;;size;4;20
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Paranthias colonus;;;size;3;25
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Holacanthus passer;;;size;2;25
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Bodianus diplotaenia;;;size;3;25
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Haemulon maculicauda;;;size;4;25
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Halichoeres dispilus;;;size;3;5
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Thalassoma lucasanum;;;size;4;5
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Serranus psittacinus;;;size;6;5
Tres Rayas;29/09/2011;Torres, Daniel;2;3;Scorpaena mystes;;;size;1;30
Tres Rayas;29/09/2011;Torres, Daniel;1;1;Paranthias colonus;;;size;8;20
Tres Rayas;29/09/2011;Delgado, Samuel;1;1;Holacanthus passer;;;size;1;25
Tres Rayas;29/09/2011;Delgado, Samuel;1;1;Haemulon maculicauda;;;size;2;20
Tres Rayas;29/09/2011;Delgado, Samuel;1;1;Abudefduf troscheli;;;size;3;15
Tres Rayas;29/09/2011;Delgado, Samuel;1;2;Caranx caballus;;;size;2;20
Tres Rayas;29/09/2011;Delgado, Samuel;1;2;Holacanthus passer;;;size;4;25
Tres Rayas;29/09/2011;Delgado, Samuel;1;2;Paranthias colonus;;;size;10;25
Tres Rayas;29/09/2011;Delgado, Samuel;1;3;Paranthias colonus;;;size;50;20
Tres Rayas;29/09/2011;Delgado, Samuel;1;3;Holacanthus passer;;;size;7;25
Tres Rayas;29/09/2011;Delgado, Samuel;1;3;Chromis atrilobata;;;size;180;5
